link,Unnamed: 1,Status,Verified By,Date,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Feedback
https://www.alhilalbank.ae/ar/Images/wakala-deposit-shariah.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.alhilalbank.ae/en/Multimedia/pdfs/docs/ahb-digital-innovation-press-release-en.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/new-library/01-tc-enabling-nbq-cards-digital-wallet-30may2022.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-nbq-irfd-01102025.pdf?sfvrsn=e5e248d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/kfs/01-nbq-kfs-fd-13112024-a.pdf?sfvrsn=fabb48d7_8,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/01-tc-iaspe-97022025.pdf?sfvrsn=1b4fd7_9,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/new-library/01-eibor-rates-arabic.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/sc/wsc-16jan2023-01.pdf?sfvrsn=53f848d7_10,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fees-and-charges/01-mcx-prepaid-cards-fee-and-charges.pdf?sfvrsn=c9d049d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/sc/rsc-11jan2023-01.pdf?sfvrsn=13fe48d7_42,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fees-and-charges/islamic-fee-charges-vat-22sep2022-01.pdf?sfvrsn=6cd248d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fees-and-charges/rsc-efd-15jan2025.pdf?sfvrsn=5be74cd7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/sc/rsc-ef01oct2023.pdf?sfvrsn=3f754fd7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/sc/wsc-14aug2023.pdf?sfvrsn=4d714fd7_8,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/sc/01-nbq-wbd-sc-03062024.pdf?sfvrsn=cf724ed7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fees-and-charges/02-nbq-sc-wbd-tfd-17102024.pdf?sfvrsn=20d248d7_10,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fees-and-charges/01-nbq-wbd-sc-06022025.pdf?sfvrsn=f12353d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/01-nbq-tc-payroll-package-aug-2025.pdf?sfvrsn=d3b951d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/nbq-hl-tc-07022023.pdf?sfvrsn=d0a4fd7_10,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/pl-tc-06jan2023.pdf?sfvrsn=63fd48d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fees-and-charges/credit-balance-in-the-euroy.pdf?sfvrsn=527349d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/1wtca.pdf?sfvrsn=7f1a4fd7_12,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/al-tc-06jan2023.pdf?sfvrsn=87fd48d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/odts-08022023.pdf?sfvrsn=ad054fd7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/balance-transfer-t-c2005.pdf?sfvrsn=848b50d7_3,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/pptc-09feb2023.pdf?sfvrsn=34044fd7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/01-nbq-tc-corporate-sole-account.pdf?sfvrsn=3a9c4ed7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/new-library/01-tc-enabling-nbq-cards-digital-wallet-30may2022.pdf?sfvrsn=d3ab48d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/kfs/kfs-alkanz-060622-01.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/nbq-creditccard-tc.pdf?sfvrsn=e004fd7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/interactive-nbq-finance-and-advance-salary-application-form-2018-01.pdf?sfvrsn=61b446d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-nbq-cir-05092025.pdf?sfvrsn=ffed50d7_13,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-nbq-moody-co29052025.pdf?sfvrsn=83a851d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-moodys-ratings-nbq-2021.pdf?sfvrsn=55ac48d7_8,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-nbq-fact-sheet-2024.pdf?sfvrsn=d21352d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-ci-report-2024-a.pdf?sfvrsn=f48f4cd7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-ci-ratings-nbq-2021.pdf?sfvrsn=54ac48d7_10,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/nbq-ci-rpt-oct-2023.pdf?sfvrsn=f1c94fd7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/kfs/01-nbq-kfs-cc-15102025-3-a.pdf?sfvrsn=2cbb48d7_8,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-moodys-nbq-20122023.pdf?sfvrsn=83f64fd7_8,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-nbq-moody-07052024-q1.pdf?sfvrsn=d1784ed7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/fact-sheet/01-moody-nbq-24032023.pdf?sfvrsn=df254fd7_12,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/new-library/01-eibor-rates-arabic.pdf?sfvrsn=d1a748d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/customer-notice-board/01-notice-customer-responsibilities.pdf?sfvrsn=562748d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/pcpa2.pdf?sfvrsn=7e7c48d7_10,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/ccnst.pdf?sfvrsn=6b4c4fd7_8,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/nsbc1.pdf?sfvrsn=c5cb48d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-cea-how-to-view-estatements-a.pdf?sfvrsn=f3674cd7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/rbt-2023.pdf?sfvrsn=d71a4fd7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-sheikh-zaid-branch-notice-text--27-05-2025.pdf?sfvrsn=f3b852d7_13,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-cbuaesbrv42-11032024.pdf?sfvrsn=de314ed7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/new-library/nfac-arabic-01.pdf?sfvrsn=ec5e48d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/02-peib.pdf?sfvrsn=91db48d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-ubfafsa-19092024.pdf?sfvrsn=61734dd7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-cea-maintaining-a-good-credit-ccore-a.pdf?sfvrsn=ad674cd7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/02-st-a.pdf?sfvrsn=bcef48d7_12,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-cea-emailer-dec-2024-a.pdf?sfvrsn=e16b4cd7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-cbuaeslt-v1507032024.pdf?sfvrsn=c3314ed7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/customer-notice-board/01-cheque-clearance.pdf?sfvrsn=fbbb49d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/pl-tc-06jan2023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/kfs/01-kfs-pl-ne-21102024-a.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-sca-e-service-payback-unclaimed-dividends-fab-a.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-registration-dl-leaflet-arabic.pdf?sfvrsn=bb014fd7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-sca-ud-210324-a.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/customer-notice-board/03-uncl-div-list.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-ire-2024-vf-a.pdf?sfvrsn=ba7253d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/nbq-hl-tc-07022023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/kfs/02-kfs-sa-awa-10092024a.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/kfs/02-kfs-mlrp-21102024-a.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-q2-2025-fs-a.pdf?sfvrsn=885651d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-adx-presentation--q1-2025-28042025-a.pdf?sfvrsn=f34652d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-pillar3rpt-q2-2025-v3.pdf?sfvrsn=32c951d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-adx-q3-2025-a.pdf?sfvrsn=fcc450d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-adx-h1-2025-v3-a.pdf?sfvrsn=115651d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-fs-q3-2025-a.pdf?sfvrsn=ffc450d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/02-nbq-pillar-3-report-dec-2024.pdf?sfvrsn=7d8053d7_9,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-spoa-2024-a.pdf?sfvrsn=ab4753d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-pillar3-reportq1-2025.pdf?sfvrsn=c56a52d7_5,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/annual-report/01-nbq-fs-q12025-a.pdf?sfvrsn=865d52d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-arem-is-2024-a.pdf?sfvrsn=484653d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-pf-a-agm-2023.pdf?sfvrsn=6d1a4ed7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-cra-2024-a.pdf?sfvrsn=64653d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-dfatar-agm-2023.pdf?sfvrsn=aa1a4ed7_8,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-agm-results-11-3-2024-a.pdf?sfvrsn=b8274ed7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/04-nbq-adx-agm-disclosure-10-03-2025-a.pdf?sfvrsn=8ead53d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-cra-agm-2023.pdf?sfvrsn=c41a4ed7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-dfaaagm-2024-r-a.pdf?sfvrsn=fd4753d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/shareholder-information/01-nbq-iagm-2024-a.pdf?sfvrsn=924653d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/al-tc-06jan2023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/sc/rsc-ef01oct2023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/institutionalbankingdocs/nbq-aml-and-cft-policy-statement-01.pdf?sfvrsn=1c3e49d7_2,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/kfs/01-kfs-al-21102024-a.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/tc/odts-08022023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/institutionalbankingdocs/01-nbq-usapa-2020.pdf?sfvrsn=113e49d7_12,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/02-uaefts-700-v2020-001-transaction-codes.pdf?sfvrsn=95b446d7_4,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/kfs/kfs-od-02102023.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/01-registration-dl-leaflet-arabic.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/institutionalbankingdocs/aml-questionnaire-2017-01.pdf?sfvrsn=3f3e49d7_8,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/institutionalbankingdocs/01-wb-cbddq-v1-4-dt-24-06-2024-sig-2024-clr.pdf?sfvrsn=ebc552d7_3,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/cnb/02-nbq-pntc-06022024.pdf?sfvrsn=addf48d7_6,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/new-library/01-samsung-wallet-faq-english.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/02-kyc-islamic-entities.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://nbq.ae/docs/default-source/downloads/forms-center/islamic/02-kyc-islamic-individuals.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Mandatory-subjects-Ar.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Guidelines-for-school-trips-and-events-Ar.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/KHDAGuidelinesforPrivateSchools-En.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Mandatory_Subjects_Guidelines_Ar.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/1c2c355b-41a3-460f-9444-d6f5f8485ceb/ExecutiveCouncilResolutionNo-(2)of2017RegulatingPrivateSchoolsIntheEmirateOfDubai_Arabic.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Curriculum_Requirements_for_Private_Schools_in_Dubai_Arb.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/5db603ff-47ac-42a5-9943-9054766c3cd0/Registration-and-Admission-Arabic.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/5cb6d388-94a5-4148-baf5-f08ee065a215/External-assessment-Guide_AR.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Guidelines-for-KHDA-tagline-En.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Guidelines-for-advertising-and-marketing-Ar.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/FeeFramework-Arabic.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/About-Us/Whats-New/Policy-on-Arabic-Language-Provision-in-Early-Child/Policy-on-Arabic-language-Ar.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Guides/Educators/School_Teacher_Recruitment_and_Mobility_FAQs_ARB.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Guides/Educators/The_Gift_Of_Good_Governance_En.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Guides/Educators/Staff_Deregistration_Guide_FAQs_AR.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/c0c13ee7-0028-46dc-8f2f-129cddbbb8a7/Advocating-for-Inclusive-Education–A-guide-for-parents-Ar-(1).pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.khda.gov.ae/CMS/WebParts/TextEditor/Documents/HigherEducationClassificationSummaryReport2019-2020.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Guidelines-for-KHDA-tagline-En.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/b1e12d88-4c70-42cb-b5d3-1d3f51bc1e45/External-assessment-Guide_EN.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Curriculum_Requirements_for_Private_Schools_in_Dubai_Eng.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.khda.gov.ae/CMS/WebParts/TextEditor/Documents/ExecutiveCouncilResolutionNo.(2)of2017RegulatingPrivateSchoolsIntheEmirateOfDubai.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/khda/media/documents/Registration-and-Admission-English.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Guidelines-for-school-trips-and-events.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/FeeFramework-English.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Mandatory-subjects-En.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Dubai_Building_Code_2021_Edition_Arabic.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Investors-Guide-Dubai.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Guidelines-for-advertising-and-marketing-En.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/Mandatory_Subjects_Guidelines_En.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Resources/Forms/KHDAGuidelinesforPrivateSchools-En.pdf.aspx?lang=en-GB,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/93aa9c72-c2fc-49e1-8fcb-afe13da6757f/20190204094753_Final_170_KHDA-Students-Ar.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/9f5449dc-4217-4f8f-b0c0-02ccf6b72441/BecauseYouSaidSo-Ar.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/f6b7063e-afea-4d40-8f9d-236daa9c7b4a/DSWC2020Infographic-Ar.pdf,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://web.khda.gov.ae/getattachment/Participate/Surveys/Previous-Surveys-Results/Dubai-Student-Wellbeing-Dubai-Student-Wellbeing-Ce/Together-we-go-far-Arb-1.pdf.aspx?lang=ar-AE,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
