sector,english_keyword,term,query,link,_dedupe_key,duplicate_count,pages_found,Status,Feedback
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.uab.ae/-/media/Project/UAB/PDF/forms/DEBIT-CARD-TERMS-AND-CONDITIONS.pdf?la=ar-AE&hash=57F1B3323D42703BB31951F3725A0AA9,https://uab.ae/-/media/Project/UAB/PDF/forms/DEBIT-CARD-TERMS-AND-CONDITIONS.pdf,1,3,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.alqattara.ae/wp-content/uploads/2020/02/Al-Ain-Card-Privilege_Leaflet_9.1.2020.pdf,https://alqattara.ae/wp-content/uploads/2020/02/Al-Ain-Card-Privilege_Leaflet_9.1.2020.pdf,1,4,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.cbd.ae/docs/default-source/revamp-doc/faqs-for-credit-card-migration--v-2-0.pdf?sfvrsn=536b376b_15,https://cbd.ae/docs/default-source/revamp-doc/faqs-for-credit-card-migration--v-2-0.pdf,1,4,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.adnocdistribution.ae/-/media/add/win-with-adnoc-wallet/ar/faqs-ar.pdf,https://adnocdistribution.ae/-/media/add/win-with-adnoc-wallet/ar/faqs-ar.pdf,1,4,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.dib.ae/docs/default-source/cpr/soc/10404-soc-poster-august-25-aw.pdf?sfvrsn=7628b600_1,https://dib.ae/docs/default-source/cpr/soc/10404-soc-poster-august-25-aw.pdf,1,1,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://almasraf.ae/pdf/SCHEDULE%20OF%20CHARGES%20%20-%20%20Retail%20Banking%202023.pdf,https://almasraf.ae/pdf/SCHEDULE OF CHARGES  -  Retail Banking 2023.pdf,1,1,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.uab.ae/images/Documents/UABRETAILSOCV1July2018.pdf,https://uab.ae/images/Documents/UABRETAILSOCV1July2018.pdf,1,5,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.sib.ae/docs/default-source/default-document-library/tariff_june-2025.pdf?sfvrsn=2d729099_3,https://sib.ae/docs/default-source/default-document-library/tariff_june-2025.pdf,1,1,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.dib.ae/docs/default-source/pdf/egift-vouchers-tc-400-ar.pdf?sfvrsn=fc2cca45_2,https://dib.ae/docs/default-source/pdf/egift-vouchers-tc-400-ar.pdf,1,2,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.dib.ae/docs/default-source/schedule-of-charges/asc-ar.pdf,https://dib.ae/docs/default-source/schedule-of-charges/asc-ar.pdf,1,1,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.ajmanbank.ae/site/files/KFS%20-%20AR%20PRIORTY%20%20EN-AR%20-R1.pdf,https://ajmanbank.ae/site/files/KFS - AR PRIORTY  EN-AR -R1.pdf,2,4,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.adib.ae/-/media/project/adib/adibsite/docs/offer/2025/august/visa-offers-tcs.pdf,https://adib.ae/-/media/project/adib/adibsite/docs/offer/2025/august/visa-offers-tcs.pdf,3,3,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://adib.ae/-/media/project/adib/adibsite/docs/offer/2025/trendyol/campaign-terms-and-conditions.pdf,https://adib.ae/-/media/project/adib/adibsite/docs/offer/2025/trendyol/campaign-terms-and-conditions.pdf,1,2,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.yasmall.ae/media/1cehgv5x/_yas-mall-q4-spend-win-tc-22-nov-to-3-dec-%D8%A7%D9%84%D8%B4%D8%B1%D9%88%D8%B7-%D9%88%D8%A7%D9%84%D8%A7%D8%AD%D9%83%D8%A7%D9%85-%D8%A7%D9%86%D9%81%D9%82-%D9%88%D8%A7%D8%B1%D8%A8%D8%AD-%D9%8A%D8%A7%D8%B3-%D9%85%D9%88%D9%84.pdf,https://yasmall.ae/media/1cehgv5x/_yas-mall-q4-spend-win-tc-22-nov-to-3-dec-الشروط-والاحكام-انفق-واربح-ياس-مول.pdf,1,3,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.almasraf.ae/pdf/ar/Schedule%20of%20Charges%20Corporate%20Banking%20March%202023.pdf,https://almasraf.ae/pdf/ar/Schedule of Charges Corporate Banking March 2023.pdf,1,2,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.adnocdistribution.ae/-/media/adnoc-distribution/consumer/raffle-faq-ar_revised.pdf,https://adnocdistribution.ae/-/media/adnoc-distribution/consumer/raffle-faq-ar_revised.pdf,1,3,,
finance,payment voucher,قسيمة الدفع,قسيمة الدفع filetype:pdf site:.ae,https://www.uab.ae/images/Documents/UABRETAILFINALSOCV1July2018.pdf,https://uab.ae/images/Documents/UABRETAILFINALSOCV1July2018.pdf,1,5,,
finance,vendor registration form,نموذج تسجيل المورد/البائع,نموذج تسجيل المورد/البائع filetype:pdf site:.ae,https://www.gdrfad.gov.ae/themes/gdrfad/content/pdf/The-Voice-of-Suppliers-channel-Guide-ar.pdf,https://gdrfad.gov.ae/themes/gdrfad/content/pdf/The-Voice-of-Suppliers-channel-Guide-ar.pdf,2,4,,
finance,vendor registration form,نموذج تسجيل المورد/البائع,نموذج تسجيل المورد/البائع filetype:pdf site:.ae,https://www.ead.gov.ae/-/media/Project/EAD/EAD/Supplier-Registration/Supplier-Information-Form-4-25-2022.pdf,https://ead.gov.ae/-/media/Project/EAD/EAD/Supplier-Registration/Supplier-Information-Form-4-25-2022.pdf,1,2,,
finance,vendor registration form,نموذج تسجيل المورد/البائع,نموذج تسجيل المورد/البائع filetype:pdf site:.ae,https://www.dubaicustoms.gov.ae/VendorsGate/DC%20Vedor%20Registration%20Form.pdf,https://dubaicustoms.gov.ae/VendorsGate/DC Vedor Registration Form.pdf,2,4,,
finance,vendor registration form,نموذج تسجيل المورد/البائع,نموذج تسجيل المورد/البائع filetype:pdf site:.ae,https://www.moi.gov.ae/DataFolder/Files/PDF/mowardeen/004.pdf,https://moi.gov.ae/DataFolder/Files/PDF/mowardeen/004.pdf,2,4,,
finance,vendor registration form,نموذج تسجيل المورد/البائع,نموذج تسجيل المورد/البائع filetype:pdf site:.ae,https://mun.rak.ae/Documents/Lands%20and%20Properties%20Sector/ZL13%20%D8%AA%D8%B3%D8%AC%D9%8A%D9%84%20%D8%B9%D9%82%D8%AF%20%D8%A7%D9%84%D8%A8%D9%8A%D8%B9%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A.pdf,https://mun.rak.ae/Documents/Lands and Properties Sector/ZL13 تسجيل عقد البيع العقاري.pdf,1,2,,
finance,equity statement form,نموذج قائمة حقوق الملكية,نموذج قائمة حقوق الملكية filetype:pdf site:.ae,https://law.ajman.ac.ae/upload/files/law/%D9%82%D9%88%D8%A7%D8%B9%D8%AF_%D8%A7%D9%84%D9%86%D8%B4%D8%B1_-_%D9%85%D8%AD%D8%AF%D8%AB.pdf,https://law.ajman.ac.ae/upload/files/law/قواعد_النشر_-_محدث.pdf,1,3,,
finance,equity statement form,نموذج قائمة حقوق الملكية,نموذج قائمة حقوق الملكية filetype:pdf site:.ae,https://www.adjd.gov.ae/AR/Documents/%D9%86%D9%85%D8%A7%D8%B0%D8%AC%20%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D8%AF%D8%B9%D9%88%D9%89/%D9%82%D8%A7%D8%A6%D9%85%D8%A9%20%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%86%D8%AF%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D8%B7%D9%84%D9%88%D8%A8%D8%A9%20%D9%84%D9%86%D8%B2%D8%A7%D8%B9%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D9%84%D9%83%D9%8A%D8%A9%20%D8%A7%D9%84%D9%81%D9%83%D8%B1%D9%8A%D8%A9.pdf,https://adjd.gov.ae/AR/Documents/نماذج إدارة الدعوى/قائمة المستندات المطلوبة لنزاعات الملكية الفكرية.pdf,1,3,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://salama.ae/wp-content/uploads/2024/06/Loss-of-Plan-Document-Form.pdf,https://salama.ae/wp-content/uploads/2024/06/Loss-of-Plan-Document-Form.pdf,1,1,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.nationalbonds.ae/docs/default-source/default-document-library/term-investment-app-form-a.pdf?sfvrsn=691f1564_50,https://nationalbonds.ae/docs/default-source/default-document-library/term-investment-app-form-a.pdf,3,2,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.adjd.gov.ae/AR/Documents/Courts%20Form/2_Divorce_Form.pdf,https://adjd.gov.ae/AR/Documents/Courts Form/2_Divorce_Form.pdf,1,4,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.metlife.ae/content/dam/metlifecom/ae/PDFs/website-forms-collaterals/find-a-form/data-rights-form.pdf,https://metlife.ae/content/dam/metlifecom/ae/PDFs/website-forms-collaterals/find-a-form/data-rights-form.pdf,1,2,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.axaglobalhealthcare.com/globalassets/healthcare-hubs/gulf/healthcare-hubs/gulf-reimbursement_form-arabic-2020.pdf,https://axaglobalhealthcare.com/globalassets/healthcare-hubs/gulf/healthcare-hubs/gulf-reimbursement_form-arabic-2020.pdf,1,4,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.uab.ae/-/media/Project/UAB/PDF/2025/april/crs/CRS_FATCA-Individuals-Self-Certifications-form.pdf?la=en&hash=CDC894D19D43DEAFD897306AD47B67D8,https://uab.ae/-/media/Project/UAB/PDF/2025/april/crs/CRS_FATCA-Individuals-Self-Certifications-form.pdf,1,5,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.sc.com/global/av/ae-account-services-saadiq-arb2.pdf,https://sc.com/global/av/ae-account-services-saadiq-arb2.pdf,1,1,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://feeds.dfm.ae/documents//2025/Jan/3/655e4782-eefe-4d19-a7d6-f4d269b321ba/Acknowledgment%20And%20U.pdf,https://feeds.dfm.ae/documents//2025/Jan/3/655e4782-eefe-4d19-a7d6-f4d269b321ba/Acknowledgment And U.pdf,1,2,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.cma.gov.ae/storage/cma_content/forms/d3319b10-daa2-40f8-90d3-4093c1cc705b.pdf,https://cma.gov.ae/storage/cma_content/forms/d3319b10-daa2-40f8-90d3-4093c1cc705b.pdf,1,4,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.nationalbonds.ae/docs/default-source/default-document-library/account-opening---individuals-a.pdf?sfvrsn=845ee264_18,https://nationalbonds.ae/docs/default-source/default-document-library/account-opening---individuals-a.pdf,2,1,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.sib.ae/docs/default-source/default-document-library/lc-non-murabaha.pdf?sfvrsn=455174de_5,https://sib.ae/docs/default-source/default-document-library/lc-non-murabaha.pdf,2,3,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.nationalbonds.ae/docs/default-source/default-document-library/eibor-application-form-individual-a.pdf?sfvrsn=d7a7e264_12,https://nationalbonds.ae/docs/default-source/default-document-library/eibor-application-form-individual-a.pdf,1,1,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,http://sepco.com.jo/sites/default/files/2024-03/alsjl_altjary_lshrkt_hsn_thman_wshrykh_mhasbwn_qanwnywn.pdf,http://sepco.com.jo/sites/default/files/2024-03/alsjl_altjary_lshrkt_hsn_thman_wshrykh_mhasbwn_qanwnywn.pdf,1,2,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://www.metlife.ae/content/dam/metlifecom/ae/PDFs/website-forms-collaterals/find-a-form/health-authority-of-abu-dhabi-haad/declaration-form.pdf,https://metlife.ae/content/dam/metlifecom/ae/PDFs/website-forms-collaterals/find-a-form/health-authority-of-abu-dhabi-haad/declaration-form.pdf,1,2,,
finance,corporate document form,نموذج وثيقة الشركة,نموذج وثيقة الشركة filetype:pdf site:.ae,https://feeds.dfm.ae/documents//2025/Jul/23/1f70e565-9e9d-440c-83d0-9efd65772fa4/ORIENT%20NOMINEE%20PUBLI.pdf,https://feeds.dfm.ae/documents//2025/Jul/23/1f70e565-9e9d-440c-83d0-9efd65772fa4/ORIENT NOMINEE PUBLI.pdf,1,2,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.dib.ae/docs/default-source/dib-forms/branches/1400_foreign_currency_cheque_collection_request.pdf?sfvrsn=8a70ec32_1,https://dib.ae/docs/default-source/dib-forms/branches/1400_foreign_currency_cheque_collection_request.pdf,3,3,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.nyc.gov/assets/doh/downloads/pdf/vr/birth1-preadopt-ar.pdf,https://nyc.gov/assets/doh/downloads/pdf/vr/birth1-preadopt-ar.pdf,1,4,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.bh.kfh.com/wp-content/uploads/2022/02/E-Cheque-T-and-C.pdf?csrt=16857763399299950680,https://bh.kfh.com/wp-content/uploads/2022/02/E-Cheque-T-and-C.pdf,1,3,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.nationalbonds.ae/docs/default-source/default-document-library/savings-bonds-application-form---individuals-a.pdf?sfvrsn=bcabed64_24,https://nationalbonds.ae/docs/default-source/default-document-library/savings-bonds-application-form---individuals-a.pdf,1,1,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.dib.ae/docs/default-source/trade-services/7293-trade-finance-check-list-ar4064c41752a14c6b8bccb3c29b5dc322.pdf?sfvrsn=ecaac2e0_4,https://dib.ae/docs/default-source/trade-services/7293-trade-finance-check-list-ar4064c41752a14c6b8bccb3c29b5dc322.pdf,1,1,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://ahlibank.om/ahlibank/wp-content/uploads/2025/07/AB-RI-Application-Form_ara-Final-2.pdf,https://ahlibank.om/ahlibank/wp-content/uploads/2025/07/AB-RI-Application-Form_ara-Final-2.pdf,2,2,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.cbiuae.com/media/4uynsvnq/%D8%A8%D9%8A%D8%A7%D9%86-%D8%A7%D9%84%D8%AD%D9%82%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5-%D8%A8%D8%AE%D8%B5%D9%85-%D8%A7%D9%84%D8%B4%D9%8A%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%A2%D8%AC%D9%84%D8%A9.pdf,https://cbiuae.com/media/4uynsvnq/بيان-الحقائق-الرئيسية-الخاص-بخصم-الشيكات-الآجلة.pdf,1,4,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.uab.ae/-/media/project/uab/pdf/kfs/islamic/islamic-casakfsarf--09092022.pdf,https://uab.ae/-/media/project/uab/pdf/kfs/islamic/islamic-casakfsarf--09092022.pdf,1,2,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.al-ayyam.ps/public/pdfs/2025/01/26/p04.pdf,https://al-ayyam.ps/public/pdfs/2025/01/26/p04.pdf,1,1,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://albilad.s3.me-south-1.amazonaws.com/pdfversions/2020/07/0404035648.pdf,https://albilad.s3.me-south-1.amazonaws.com/pdfversions/2020/07/0404035648.pdf,1,1,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.cpa-bank.dz/images/docs/dep-compte-cheque_ar.pdf,https://cpa-bank.dz/images/docs/dep-compte-cheque_ar.pdf,1,2,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.dib.ae/docs/default-source/pdf/ipotnc.pdf?sfvrsn=93e4827_7,https://dib.ae/docs/default-source/pdf/ipotnc.pdf,1,1,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://kibs.edu.kw/wp-content/uploads/2021/10/Oct_2014_Cheques_1112.pdf,https://kibs.edu.kw/wp-content/uploads/2021/10/Oct_2014_Cheques_1112.pdf,1,4,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.sib.ae/docs/default-source/default-document-library/services-and-charges-april-2023.pdf?sfvrsn=f29dcda5_3,https://sib.ae/docs/default-source/default-document-library/services-and-charges-april-2023.pdf,1,1,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/application-of-stop-payment-of-cheuqe.pdf?sfvrsn=b9b446d7_4,https://nbq.ae/docs/default-source/downloads/forms-center/islamic/application-of-stop-payment-of-cheuqe.pdf,1,2,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.nationalbonds.ae/docs/default-source/default-document-library/termsukuk-app-form-institution-a.pdf?sfvrsn=abe9e964_22,https://nationalbonds.ae/docs/default-source/default-document-library/termsukuk-app-form-institution-a.pdf,1,2,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.aman-bank.com/sites/default/files/2020-09/ChequeBookApplicationForm.pdf,https://aman-bank.com/sites/default/files/2020-09/ChequeBookApplicationForm.pdf,1,1,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://reemfinance.ae/wp-content/uploads/2024/01/Corporate-Service-Request-Form-Arabic.pdf,https://reemfinance.ae/wp-content/uploads/2024/01/Corporate-Service-Request-Form-Arabic.pdf,1,2,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.ajmanbank.ae/site/files/AjmanBankRI18_FTSApplication_v1.pdf,https://ajmanbank.ae/site/files/AjmanBankRI18_FTSApplication_v1.pdf,1,2,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://www.ajmanbank.ae/site/files/AB%20EN%20Fund%20Transfer%20Application%20form%20R2.pdf,https://ajmanbank.ae/site/files/AB EN Fund Transfer Application form R2.pdf,1,3,,
finance,cheque request form,نموذج طلب الشيك,نموذج طلب الشيك filetype:pdf site:.ae,https://wud.org.sa/public/static/1660121078_1618485758_%D8%B3%D9%8A%D8%A7%D8%B3%D8%A7%D8%AA%20%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA%20%D8%AE%D8%A7%D8%B5%D8%A9%20%D8%A8%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B5%D8%B1%D9%81%20%D9%84%D9%84%D8%A8%D8%B1%D8%A7%D9%85%D8%AC%20%D9%88%D8%A7%D9%84%D8%A3%D9%86%D8%B4%D8%B7%D8%A9.pdf,https://wud.org.sa/public/static/1660121078_1618485758_سياسات إجراءات خاصة بعمليات الصرف للبرامج والأنشطة.pdf,1,3,,
finance,investment declaration form,نموذج إعلان الاستثمار,نموذج إعلان الاستثمار filetype:pdf site:.ae,https://feeds.dfm.ae/documents/2024/Feb/27/748f615e-d982-4700-83e5-af10c3b72a11/A.pdf,https://feeds.dfm.ae/documents/2024/Feb/27/748f615e-d982-4700-83e5-af10c3b72a11/A.pdf,1,1,,
finance,investment declaration form,نموذج إعلان الاستثمار,نموذج إعلان الاستثمار filetype:pdf site:.ae,https://api.wges.ae/media/5zzhgizo/prl-world-green-economy-summit-supports-the-transition-towards-a-green-and-sustainable-economy_ar.pdf,https://api.wges.ae/media/5zzhgizo/prl-world-green-economy-summit-supports-the-transition-towards-a-green-and-sustainable-economy_ar.pdf,2,5,,
finance,investment declaration form,نموذج إعلان الاستثمار,نموذج إعلان الاستثمار filetype:pdf site:.ae,https://www.cbd.ae/docs/default-source/default-document-library/redemption-term-sheet-sep23.pdf,https://cbd.ae/docs/default-source/default-document-library/redemption-term-sheet-sep23.pdf,1,3,,
finance,investment declaration form,نموذج إعلان الاستثمار,نموذج إعلان الاستثمار filetype:pdf site:.ae,https://edb.gov.ae/ar_pulse/EDB%20Pulse_July%20Edition_AR.pdf,https://edb.gov.ae/ar_pulse/EDB Pulse_July Edition_AR.pdf,1,1,,
finance,statutory will form,نموذج الوصية القانونية,نموذج الوصية القانونية filetype:pdf site:.ae,https://www.adjd.gov.ae/AR/Pages/courts/courtForms/ADR/Family_ADR.pdf,https://adjd.gov.ae/AR/Pages/courts/courtForms/ADR/Family_ADR.pdf,1,4,,
finance,statutory will form,نموذج الوصية القانونية,نموذج الوصية القانونية filetype:pdf site:.ae,https://imam-us.org/wp-content/uploads/2017/10/2017_Will_IMAM_Arb.pdf,https://imam-us.org/wp-content/uploads/2017/10/2017_Will_IMAM_Arb.pdf,1,3,,
finance,statutory will form,نموذج الوصية القانونية,نموذج الوصية القانونية filetype:pdf site:.ae,https://www.moj.gov.iq/uploaded/altareeq/18/p4.pdf,https://moj.gov.iq/uploaded/altareeq/18/p4.pdf,1,1,,
finance,statutory will form,نموذج الوصية القانونية,نموذج الوصية القانونية filetype:pdf site:.ae,https://www.moj.gov.bh/images/pdf/form/Duplicate_application_form.pdf,https://moj.gov.bh/images/pdf/form/Duplicate_application_form.pdf,1,3,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,http://www.giza.gov.eg/HaykalTanzemy/Technology/Agoza/DocLib/%D8%B7%D9%84%D8%A8%20%D8%A7%D9%84%D8%AD%D8%B5%D9%88%D9%84%20%D8%B9%D9%84%D9%89%20%D8%B5%D9%88%D8%B1%D9%87%20%D8%B7%D8%A8%D9%82%20%D8%A7%D9%84%D8%A7%D8%B5%D9%84.pdf,http://giza.gov.eg/HaykalTanzemy/Technology/Agoza/DocLib/طلب الحصول على صوره طبق الاصل.pdf,2,2,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://www.cbd.ae/docs/default-source/revamp-doc/crs-fatca--entities.pdf?sfvrsn=bfe05b6b_1,https://cbd.ae/docs/default-source/revamp-doc/crs-fatca--entities.pdf,3,1,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://assets.dfm.ae/docs/default-source/dubai-csd/circulars/resolution-no-dcsd-2023-21-kyc-fatca-crs-requirements.pdf?sfvrsn=2db2f981_0,https://assets.dfm.ae/docs/default-source/dubai-csd/circulars/resolution-no-dcsd-2023-21-kyc-fatca-crs-requirements.pdf,2,1,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://www.nationalbonds.ae/docs/default-source/default-document-library/minor-account-opening---individuals-a.pdf?sfvrsn=d25ee264_14,https://nationalbonds.ae/docs/default-source/default-document-library/minor-account-opening---individuals-a.pdf,2,1,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://alrajhibank.com.sa/-/media/Project/AlrajhiPWS/shared/PDFS/investor-relation/About-Us/CRS--FATCA/ar/FATCA_FAQs.pdf,https://alrajhibank.com.sa/-/media/Project/AlrajhiPWS/shared/PDFS/investor-relation/About-Us/CRS--FATCA/ar/FATCA_FAQs.pdf,2,2,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://application.emiratesnbd.com/-/media/enbd/files/kyc-remediation/2024/facta-crs-entity-self-certification-form.pdf,https://application.emiratesnbd.com/-/media/enbd/files/kyc-remediation/2024/facta-crs-entity-self-certification-form.pdf,2,3,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://reemfinance.ae/wp-content/uploads/2024/01/FATCA-Self-Declaration-Form-Arabic.pdf,https://reemfinance.ae/wp-content/uploads/2024/01/FATCA-Self-Declaration-Form-Arabic.pdf,2,2,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://www.emiratesnbdsecurities.com/-/media/enbd/files/securities/crs/crs_self_individual_form.pdf,https://emiratesnbdsecurities.com/-/media/enbd/files/securities/crs/crs_self_individual_form.pdf,2,2,,
finance,tax declaration form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://tax.gov.ae/DataFolder/Files/Pdf/2025/MoM%20-%20Tax%20agents%20-%20Arabic.pdf,https://tax.gov.ae/DataFolder/Files/Pdf/2025/MoM - Tax agents - Arabic.pdf,3,3,,
tax,IRS Form W-2,نموذج رقم W-2 من مصلحة الضرائب الأمريكية (IRS),نموذج رقم W-2 من مصلحة الضرائب الأمريكية (IRS) filetype:pdf site:.ae,https://salama.ae/wp-content/uploads/2024/06/Fatca-Form.pdf,https://salama.ae/wp-content/uploads/2024/06/Fatca-Form.pdf,2,2,,
tax,Form 1098-C,نموذج رقم 1098-C,نموذج رقم 1098-C filetype:pdf site:.ae,http://thawra.sy/wp-content/uploads/2020/09/_images_pdf_ads_10-2020_no123.pdf,http://thawra.sy/wp-content/uploads/2020/09/_images_pdf_ads_10-2020_no123.pdf,1,4,,
tax,Form 1098-C,نموذج رقم 1098-C,نموذج رقم 1098-C filetype:pdf site:.ae,https://www.emiratesislamic.ae/eng/assets/files/personalbankingforms/CRS_Individuals.pdf,https://emiratesislamic.ae/eng/assets/files/personalbankingforms/CRS_Individuals.pdf,1,2,,
tax,tax return form,نموذج الإقرار الضريبي,نموذج الإقرار الضريبي filetype:pdf site:.ae,https://reemfinance.ae/wp-content/uploads/2024/01/FATCA-Self-Declaration-Form.pdf,https://reemfinance.ae/wp-content/uploads/2024/01/FATCA-Self-Declaration-Form.pdf,1,3,,
tax,business tax form,نموذج ضريبة الأعمال/الشركات,نموذج ضريبة الأعمال/الشركات filetype:pdf site:.ae,https://dda.gov.ae/-/media/A201FE4FD9AD4F31B0857A9B98E31EF7.pdf,https://dda.gov.ae/-/media/A201FE4FD9AD4F31B0857A9B98E31EF7.pdf,1,1,,
